submission_id,language,tier,problem_name,difficulty,source_platform,file_path
cc_train_1202_C__You_Are_Given_a_WASD-string____53,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____53.py
cc_train_1202_C__You_Are_Given_a_WASD-string____57,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____57.py
cc_train_1202_C__You_Are_Given_a_WASD-string____63,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____63.py
cc_train_1202_C__You_Are_Given_a_WASD-string____65,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____65.py
cc_train_1202_C__You_Are_Given_a_WASD-string____119,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____119.py
cc_train_1202_C__You_Are_Given_a_WASD-string____120,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____120.py
cc_train_1202_C__You_Are_Given_a_WASD-string____132,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____132.py
cc_train_1202_C__You_Are_Given_a_WASD-string____135,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____135.py
cc_train_1202_C__You_Are_Given_a_WASD-string____148,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____148.py
cc_train_1202_C__You_Are_Given_a_WASD-string____149,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____149.py
cc_train_1202_C__You_Are_Given_a_WASD-string____166,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____166.py
cc_train_1202_C__You_Are_Given_a_WASD-string____172,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____172.py
cc_train_1202_C__You_Are_Given_a_WASD-string____174,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____174.py
cc_train_1202_C__You_Are_Given_a_WASD-string____198,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____198.py
cc_train_1202_C__You_Are_Given_a_WASD-string____199,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____199.py
cc_train_1202_C__You_Are_Given_a_WASD-string____205,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____205.py
cc_train_1202_C__You_Are_Given_a_WASD-string____210,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____210.py
cc_train_1202_C__You_Are_Given_a_WASD-string____216,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____216.py
cc_train_1202_C__You_Are_Given_a_WASD-string____227,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____227.py
cc_train_1202_C__You_Are_Given_a_WASD-string____229,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____229.py
cc_train_1202_C__You_Are_Given_a_WASD-string____236,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____236.py
cc_train_1202_C__You_Are_Given_a_WASD-string____237,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____237.py
cc_train_1202_C__You_Are_Given_a_WASD-string____246,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____246.py
cc_train_1202_C__You_Are_Given_a_WASD-string____247,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____247.py
cc_train_1202_C__You_Are_Given_a_WASD-string____251,Python,Heavy,1202_C. You Are Given a WASD-string...,9,2,./codecontests_subset\Python\Heavy\cc_train_1202_C__You_Are_Given_a_WASD-string____251.py
cc_train_1244_C__The_Football_Season_0,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_0.py
cc_train_1244_C__The_Football_Season_2,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_2.py
cc_train_1244_C__The_Football_Season_6,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_6.py
cc_train_1244_C__The_Football_Season_7,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_7.py
cc_train_1244_C__The_Football_Season_8,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_8.py
cc_train_1244_C__The_Football_Season_12,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_12.py
cc_train_1244_C__The_Football_Season_13,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_13.py
cc_train_1244_C__The_Football_Season_19,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_19.py
cc_train_1244_C__The_Football_Season_22,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_22.py
cc_train_1244_C__The_Football_Season_25,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_25.py
cc_train_1244_C__The_Football_Season_29,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_29.py
cc_train_1244_C__The_Football_Season_30,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_30.py
cc_train_1244_C__The_Football_Season_31,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_31.py
cc_train_1244_C__The_Football_Season_32,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_32.py
cc_train_1244_C__The_Football_Season_33,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_33.py
cc_train_1244_C__The_Football_Season_37,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_37.py
cc_train_1244_C__The_Football_Season_38,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_38.java
cc_train_1244_C__The_Football_Season_39,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_39.py
cc_train_1244_C__The_Football_Season_40,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_40.py
cc_train_1244_C__The_Football_Season_44,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_44.py
cc_train_1244_C__The_Football_Season_45,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_45.java
cc_train_1244_C__The_Football_Season_48,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_48.py
cc_train_1244_C__The_Football_Season_49,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_49.py
cc_train_1244_C__The_Football_Season_51,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_51.py
cc_train_1244_C__The_Football_Season_53,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_53.py
cc_train_1244_C__The_Football_Season_57,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_57.py
cc_train_1244_C__The_Football_Season_63,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_63.py
cc_train_1244_C__The_Football_Season_64,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_64.py
cc_train_1244_C__The_Football_Season_65,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_65.py
cc_train_1244_C__The_Football_Season_66,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_66.py
cc_train_1244_C__The_Football_Season_67,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_67.py
cc_train_1244_C__The_Football_Season_70,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_70.py
cc_train_1244_C__The_Football_Season_71,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_71.java
cc_train_1244_C__The_Football_Season_76,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_76.java
cc_train_1244_C__The_Football_Season_78,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_78.py
cc_train_1244_C__The_Football_Season_79,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_79.py
cc_train_1244_C__The_Football_Season_81,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_81.py
cc_train_1244_C__The_Football_Season_82,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_82.py
cc_train_1244_C__The_Football_Season_86,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_86.py
cc_train_1244_C__The_Football_Season_89,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_89.py
cc_train_1244_C__The_Football_Season_90,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_90.py
cc_train_1244_C__The_Football_Season_92,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_92.java
cc_train_1244_C__The_Football_Season_93,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_93.py
cc_train_1244_C__The_Football_Season_94,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_94.py
cc_train_1244_C__The_Football_Season_98,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_98.py
cc_train_1244_C__The_Football_Season_99,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_99.py
cc_train_1244_C__The_Football_Season_106,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_106.py
cc_train_1244_C__The_Football_Season_107,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_107.py
cc_train_1244_C__The_Football_Season_108,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_108.py
cc_train_1244_C__The_Football_Season_112,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_112.java
cc_train_1244_C__The_Football_Season_114,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_114.java
cc_train_1244_C__The_Football_Season_115,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_115.py
cc_train_1244_C__The_Football_Season_119,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_119.java
cc_train_1244_C__The_Football_Season_121,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_121.java
cc_train_1244_C__The_Football_Season_123,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_123.py
cc_train_1244_C__The_Football_Season_129,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_129.py
cc_train_1244_C__The_Football_Season_133,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_133.java
cc_train_1244_C__The_Football_Season_134,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_134.py
cc_train_1244_C__The_Football_Season_137,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_137.py
cc_train_1244_C__The_Football_Season_138,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_138.py
cc_train_1244_C__The_Football_Season_140,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_140.java
cc_train_1244_C__The_Football_Season_149,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_149.py
cc_train_1244_C__The_Football_Season_150,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_150.java
cc_train_1244_C__The_Football_Season_151,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_151.java
cc_train_1244_C__The_Football_Season_156,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_156.py
cc_train_1244_C__The_Football_Season_158,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_158.py
cc_train_1244_C__The_Football_Season_159,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_159.java
cc_train_1244_C__The_Football_Season_160,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_160.java
cc_train_1244_C__The_Football_Season_161,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_161.py
cc_train_1244_C__The_Football_Season_163,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_163.py
cc_train_1244_C__The_Football_Season_165,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_165.java
cc_train_1244_C__The_Football_Season_168,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_168.py
cc_train_1244_C__The_Football_Season_179,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_179.py
cc_train_1244_C__The_Football_Season_181,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_181.py
cc_train_1244_C__The_Football_Season_183,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_183.py
cc_train_1244_C__The_Football_Season_191,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_191.java
cc_train_1244_C__The_Football_Season_192,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_192.py
cc_train_1244_C__The_Football_Season_193,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_193.py
cc_train_1244_C__The_Football_Season_194,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_194.java
cc_train_1244_C__The_Football_Season_196,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_196.py
cc_train_1244_C__The_Football_Season_199,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_199.py
cc_train_1244_C__The_Football_Season_202,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_202.java
cc_train_1244_C__The_Football_Season_203,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_203.py
cc_train_1244_C__The_Football_Season_205,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_205.py
cc_train_1244_C__The_Football_Season_206,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_206.py
cc_train_1244_C__The_Football_Season_207,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_207.java
cc_train_1244_C__The_Football_Season_210,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_210.py
cc_train_1244_C__The_Football_Season_211,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_211.py
cc_train_1244_C__The_Football_Season_217,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_217.py
cc_train_1244_C__The_Football_Season_218,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_218.py
cc_train_1244_C__The_Football_Season_220,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_220.java
cc_train_1244_C__The_Football_Season_222,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_222.java
cc_train_1244_C__The_Football_Season_224,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_224.py
cc_train_1244_C__The_Football_Season_225,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_225.py
cc_train_1244_C__The_Football_Season_232,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_232.py
cc_train_1244_C__The_Football_Season_237,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_237.py
cc_train_1244_C__The_Football_Season_238,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_238.py
cc_train_1244_C__The_Football_Season_250,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_250.py
cc_train_1244_C__The_Football_Season_255,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_255.py
cc_train_1244_C__The_Football_Season_256,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_256.py
cc_train_1244_C__The_Football_Season_259,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_259.java
cc_train_1244_C__The_Football_Season_260,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_260.py
cc_train_1244_C__The_Football_Season_262,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_262.py
cc_train_1244_C__The_Football_Season_263,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_263.py
cc_train_1244_C__The_Football_Season_264,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_264.py
cc_train_1244_C__The_Football_Season_267,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_267.py
cc_train_1244_C__The_Football_Season_273,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_273.py
cc_train_1244_C__The_Football_Season_277,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_277.py
cc_train_1244_C__The_Football_Season_279,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_279.py
cc_train_1244_C__The_Football_Season_283,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_283.py
cc_train_1244_C__The_Football_Season_284,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_284.py
cc_train_1244_C__The_Football_Season_286,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_286.py
cc_train_1244_C__The_Football_Season_291,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_291.java
cc_train_1244_C__The_Football_Season_297,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_297.py
cc_train_1244_C__The_Football_Season_299,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_299.py
cc_train_1244_C__The_Football_Season_301,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_301.java
cc_train_1244_C__The_Football_Season_304,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_304.py
cc_train_1244_C__The_Football_Season_306,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_306.java
cc_train_1244_C__The_Football_Season_308,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_308.py
cc_train_1244_C__The_Football_Season_309,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_309.java
cc_train_1244_C__The_Football_Season_311,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_311.py
cc_train_1244_C__The_Football_Season_312,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_312.py
cc_train_1244_C__The_Football_Season_316,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_316.py
cc_train_1244_C__The_Football_Season_319,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_319.py
cc_train_1244_C__The_Football_Season_322,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_322.py
cc_train_1244_C__The_Football_Season_326,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_326.py
cc_train_1244_C__The_Football_Season_327,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_327.java
cc_train_1244_C__The_Football_Season_328,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_328.py
cc_train_1244_C__The_Football_Season_329,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_329.py
cc_train_1244_C__The_Football_Season_331,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_331.py
cc_train_1244_C__The_Football_Season_334,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_334.py
cc_train_1244_C__The_Football_Season_337,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_337.java
cc_train_1244_C__The_Football_Season_338,Java,Light,1244_C. The Football Season,9,2,./codecontests_subset\Java\Light\cc_train_1244_C__The_Football_Season_338.java
cc_train_1244_C__The_Football_Season_339,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_339.py
cc_train_1244_C__The_Football_Season_343,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_343.py
cc_train_1244_C__The_Football_Season_351,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_351.py
cc_train_1244_C__The_Football_Season_356,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_356.py
cc_train_1244_C__The_Football_Season_358,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_358.py
cc_train_1244_C__The_Football_Season_359,Python,Heavy,1244_C. The Football Season,9,2,./codecontests_subset\Python\Heavy\cc_train_1244_C__The_Football_Season_359.py
